Year,Region,ProvinceCode,Province,Hgender,HAge,HLiterate,HEduYears,HEduLevel,HActivityState,HMarritalState,HEmployed,HUnemployed,HIncomeWOWork,Size,NKids,TotalIncome,EqSizeOECD,EqSizeRevOECD,NetExpenditure,NetIncome,PipedWater,Electricity,CookingFuel,HeatFuel,HotWaterFuel,HouseOwn,RoomCount,Area
92,Rural,19,Zanjan,Male,31,1,6,Primary,Employed,Married,1,0,0,3,1,45000000,2.2,1.8,52375664,65163164,1,1,3,11,21,House,2,60
92,Rural,24,Ardebil,Female,49,1,5,Primary,Student,Married,0,0,0,5,3,72000000,3.2,2.4,140620800,136720000,1,1,3,11,23,House,4,100
92,Rural,24,Ardebil,Male,84,1,1,Primary,Employed,Married,1,0,0,2,0,28550000,1.7,1.5,89535776,47958776,1,1,4,14,24,House,4,71
92,Rural,24,Ardebil,Male,37,1,4,Primary,Employed,Married,1,0,0,3,1,68000000,2.2,1.8,1443164,100113164,1,1,4,14,24,Free,3,120
92,Rural,14,Chaharmahal & Bakhtiari,Male,60,1,3,Primary,Employed,Married,1,0,0,3,0,91000000,2.4,2,110123164,120623164,1,1,3,11,23,House,4,90
92,Rural,16,Ilam,Male,81,0,0,Illiterate,Employed,Married,1,0,0,6,0,22500000,4.5,3.5,113905936,72735936,1,1,3,13,23,House,3,100
92,Rural,7,Fars,Male,80,0,0,Illiterate,Employed,Married,1,0,0,3,1,68500000,2.2,1.8,97641124,112775164,1,1,3,11,23,House,4,120
92,Rural,3,East Azerbaijan,Male,70,0,0,Illiterate,Employed,Married,1,0,0,5,0,207500000,3.8,3,162576776,264874776,1,1,4,14,24,House,3,120
92,Rural,24,Ardebil,Male,51,1,6,Primary,Employed,Married,1,0,0,6,2,143000000,4.1,3.1,129890328,194454328,1,1,4,14,24,House,4,90
92,Rural,7,Fars,Male,52,1,6,Primary,Employed,Married,1,0,0,5,1,64455000,3.6,2.8,73110940,113276940,NA,1,3,16,26,House,2,40
92,Rural,14,Chaharmahal & Bakhtiari,Male,55,0,0,Illiterate,Employed,Married,1,0,0,5,0,122300000,3.8,3,194808940,190471940,1,1,3,11,23,House,4,100
92,Rural,13,Hamedan,Male,28,1,6,Primary,Employed,Married,1,0,0,3,1,20000000,2.2,1.8,42633164,45753164,1,1,3,11,21,Free,1,34
92,Rural,14,Chaharmahal & Bakhtiari,Male,27,1,9,Secondary,Employed,Married,1,0,0,3,1,48000000,2.2,1.8,95891164,74023164,1,1,3,11,23,House,3,80
92,Rural,22,Hormozgan,Male,29,1,9,Secondary,Employed,Married,1,0,0,3,1,4000000,2.2,1.8,96723000,53485000,1,1,3,20,25,House,4,125
92,Rural,5,Kermanshah,Male,40,1,6,Primary,Employed,Married,1,0,0,5,3,68960000,3.2,2.4,144615140,122581940,1,1,3,11,23,House,3,100
92,Rural,5,Kermanshah,Male,27,1,6,Primary,Employed,Married,1,0,0,4,2,182900000,2.7,2.1,106938552,234290552,1,1,3,11,23,House,3,70
92,Rural,16,Ilam,Male,35,1,14,University,Employed,Married,1,0,0,3,1,3500000,2.2,1.8,56961968,33417968,1,1,3,11,23,House,4,80
92,Rural,24,Ardebil,Male,32,1,12,Secondary,Employed,Married,1,0,0,4,2,115500000,2.7,2.1,90557552,172317552,1,1,4,14,24,House,2,100
92,Rural,13,Hamedan,Male,49,1,6,Primary,Employed,Married,1,0,0,6,1,58500000,4.3,3.3,89278328,107366328,1,1,4,14,24,House,3,36
92,Rural,28,North Khorasan,Male,52,1,5,Primary,Employed,Married,1,0,0,4,1,86900000,2.9,2.3,153088552,137047552,1,1,3,11,21,House,3,70
92,Rural,16,Ilam,Male,73,0,0,Illiterate,Employed,Married,1,0,0,3,1,6000000,2.2,1.8,63315968,34717968,1,1,3,11,23,House,3,100
92,Rural,10,Isfahan,Male,27,1,9,Secondary,Employed,Married,1,0,0,3,1,63200000,2.2,1.8,65495576,121608776,1,1,4,14,24,House,4,115
92,Rural,12,Kurdistan,Male,47,1,6,Primary,Employed,Married,1,0,0,6,1,125850000,4.3,3.3,140680328,197276328,1,1,4,14,24,House,3,85
92,Rural,3,East Azerbaijan,Male,75,0,0,Illiterate,Employed,Married,1,0,0,2,0,68700000,1.7,1.5,92390776,122708776,1,1,3,11,21,House,3,50
92,Rural,13,Hamedan,Male,48,0,0,Illiterate,Employed,Married,1,0,0,4,0,98720000,3.1,2.5,225890552,141697552,1,1,4,14,24,House,2,90
92,Rural,5,Kermanshah,Male,70,0,0,Illiterate,Employed,Married,1,0,0,2,0,46000000,1.7,1.5,74124776,71408776,1,1,3,11,23,House,3,60
92,Rural,4,West Azerbaijan,Male,58,1,5,Primary,Employed,Married,1,0,0,6,2,37200000,4.1,3.1,184604328,94130328,1,1,3,11,21,House,4,200
92,Rural,4,West Azerbaijan,Male,35,1,6,Primary,Employed,Married,1,0,0,3,1,48300000,2.2,1.8,108450164,75823164,NA,1,3,11,21,House,2,100
92,Rural,30,Alborz,Male,60,0,0,Illiterate,Employed,Married,1,0,0,3,0,105000000,2.4,2,92147000,148200000,1,1,4,14,24,Bonded,4,90
92,Rural,28,North Khorasan,Male,61,1,6,Primary,Employed,Married,1,0,0,2,0,28900000,1.7,1.5,90258776,44728776,1,1,3,11,21,House,2,80
92,Rural,1,Guilan,Male,41,1,6,Primary,Employed,Married,1,0,0,3,1,18000000,2.2,1.8,112127524,53103164,1,1,4,14,24,House,2,40
92,Rural,13,Hamedan,Male,37,1,6,Primary,Employed,Married,1,0,0,6,4,264500000,3.7,2.7,68934328,305891328,1,1,4,14,24,House,5,170
92,Rural,18,Boushehr,Male,61,0,0,Illiterate,Income without Work,Married,0,0,1,5,0,3600000,3.8,3,75900400,38465200,1,1,3,11,25,House,5,110
92,Rural,7,Fars,Male,29,1,14,University,Unemployed,Married,0,1,0,3,1,40000000,2.2,1.8,88666004,68193164,1,1,3,11,23,Free,3,70
92,Rural,6,Khouzestan,Male,80,0,0,Illiterate,Income without Work,Married,0,0,1,10,3,148000000,6.7,4.9,188554716,228140716,1,1,4,14,24,House,4,120
92,Rural,19,Zanjan,Male,29,1,9,Secondary,Employed,Married,1,0,0,3,1,63000000,2.2,1.8,48135164,91273164,1,1,3,11,23,House,3,80
92,Rural,26,Qazvin,Male,28,1,11,Secondary,Employed,Married,1,0,0,2,0,42000000,1.7,1.5,34568776,60208776,1,1,4,14,24,Free,2,40
92,Rural,13,Hamedan,Male,39,1,2,Primary,Employed,Married,1,0,0,4,2,35000000,2.7,2.1,35481552,66697552,NA,1,3,11,21,House,3,80
92,Rural,24,Ardebil,Male,41,1,9,Secondary,Employed,Married,1,0,0,7,3,207300000,4.6,3.4,182136716,282580716,1,1,3,11,21,House,4,120
92,Rural,11,Sistan & Baluchistan,Female,43,0,0,Illiterate,Income without Work,Widowed,0,0,1,3,1,52400000,2.2,1.8,90081400,75014900,1,1,3,11,21,House,2,46
92,Rural,29,South Khorasan,Male,64,1,5,Primary,Income without Work,Married,0,0,1,4,0,90400000,3.1,2.5,144530776,131188776,1,1,3,11,21,House,4,80
92,Rural,6,Khouzestan,Male,27,1,9,Secondary,Employed,Married,1,0,0,3,1,30330000,2.2,1.8,90852164,69043164,1,1,3,15,25,Free,3,85
92,Rural,26,Qazvin,Male,35,1,6,Primary,Employed,Married,1,0,0,5,3,78000000,3.2,2.4,143242440,140321940,1,1,3,11,23,House,4,120
92,Rural,4,West Azerbaijan,Female,52,0,0,Illiterate,Employed,Widowed,1,0,0,5,1,18100000,3.6,2.8,163993940,66771940,1,1,3,11,21,House,3,85
92,Rural,17,Kohgiluye & Boyerahmad,Male,50,0,0,Illiterate,Employed,Married,1,0,0,2,0,60000000,1.7,1.5,99298776,74908776,1,1,3,13,23,House,3,60
92,Rural,14,Chaharmahal & Bakhtiari,Male,46,0,0,Illiterate,Employed,Married,1,0,0,5,2,62000000,3.4,2.6,120093559,109747059,1,1,4,14,24,House,3,120
92,Rural,3,East Azerbaijan,Male,54,1,4,Primary,Employed,Married,1,0,0,4,1,151200000,2.9,2.3,112753552,185297552,1,1,4,14,24,House,2,90
92,Rural,0,Markazi,Male,72,1,3,Primary,Employed,Married,1,0,0,2,0,14400000,1.7,1.5,101272776,74068776,1,1,3,16,23,House,4,100
92,Rural,23,Tehran,Female,50,0,0,Illiterate,Housekeeper,Widowed,0,0,0,2,0,36000000,1.7,1.5,83874000,97180000,1,1,4,14,24,House,3,75
92,Rural,20,Semnan,Male,30,0,0,Illiterate,Employed,Bachelor,1,0,0,1,0,108000000,1,1,69299000,143268000,1,1,3,11,22,ToServe,3,30
92,Rural,18,Boushehr,Male,55,1,6,Primary,Employed,Married,1,0,0,3,0,212000000,2.4,2,78906768,244497968,1,1,3,11,25,House,3,60
92,Rural,29,South Khorasan,Female,76,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,52000000,1,1,51195000,68140000,1,1,4,14,24,House,2,30
92,Rural,19,Zanjan,Male,29,1,12,Secondary,Employed,Married,1,0,0,3,1,99000000,2.2,1.8,106549000,124530000,1,1,4,14,24,Free,2,40
92,Rural,20,Semnan,Male,26,0,0,Illiterate,Employed,Married,1,0,0,4,2,81000000,2.7,2.1,134416000,8.70E+07,1,1,3,11,23,Free,4,80
92,Rural,12,Kurdistan,Male,77,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,16000000,2.4,2,120723164,51353164,1,1,3,11,21,House,4,60
92,Rural,13,Hamedan,Male,28,1,9,Secondary,Employed,Married,1,0,0,3,1,58400000,2.2,1.8,144399400,97970000,1,1,4,14,24,House,2,80
92,Rural,6,Khouzestan,Male,31,1,6,Primary,Employed,Bachelor,1,0,0,1,0,36000000,1,1,60174000,4.80E+07,1,1,3,15,25,Free,3,40
92,Rural,2,Mazandaran,Female,74,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,49721400,1,1,43745251,63231400,1,1,4,14,24,House,2,30
92,Rural,24,Ardebil,Male,33,1,6,Primary,Unemployed,Married,0,1,0,4,2,38200000,2.7,2.1,137557352,76617552,1,1,4,14,24,House,3,81
92,Rural,4,West Azerbaijan,Male,52,0,0,Illiterate,Employed,Married,1,0,0,4,1,20000000,2.9,2.3,140682052,57497552,1,1,3,11,21,House,3,85
92,Rural,30,Alborz,Male,27,1,9,Secondary,Employed,Married,1,0,0,3,1,75000000,2.2,1.8,61589000,96885000,1,1,4,14,24,Rental,3,45
92,Rural,22,Hormozgan,Male,47,1,6,Primary,Employed,Married,1,0,0,7,2,48000000,4.8,3.6,157669000,109505000,1,1,3,20,25,House,3,80
92,Rural,23,Tehran,Male,40,1,5,Primary,Employed,Married,1,0,0,2,0,72000000,1.7,1.5,96362000,118800000,1,1,4,14,24,Rental,3,60
92,Rural,28,North Khorasan,Male,40,1,5,Primary,Employed,Married,1,0,0,5,3,105900000,3.2,2.4,115768200,149870000,1,1,4,14,24,House,3,60
92,Rural,16,Ilam,Male,36,1,12,Secondary,Employed,Married,1,0,0,5,3,57600000,3.2,2.4,71193280,97463280,1,1,3,11,23,House,4,110
92,Rural,5,Kermanshah,Female,55,0,0,Illiterate,Housekeeper,Married,0,0,0,5,1,23400000,3.6,2.8,153918940,76901940,1,1,3,11,23,House,4,100
92,Rural,28,North Khorasan,Male,32,1,9,Secondary,Employed,Married,1,0,0,4,2,105000000,2.7,2.1,118141552,132097552,1,1,3,11,23,House,4,90
92,Rural,5,Kermanshah,Male,48,1,9,Secondary,Employed,Married,1,0,0,6,3,35600000,3.9,2.9,208016128,113508328,1,1,3,11,21,House,4,100
92,Rural,16,Ilam,Male,47,1,6,Primary,Employed,Married,1,0,0,3,1,91900000,2.2,1.8,64271968,129017968,1,1,4,14,24,House,3,100
92,Rural,10,Isfahan,Male,78,0,0,Illiterate,Other,Married,0,0,0,2,0,6800000,1.7,1.5,49854000,38880000,1,1,4,14,24,House,7,200
92,Rural,1,Guilan,Male,65,0,0,Illiterate,Employed,Married,1,0,0,5,0,114200000,3.8,3,116078180,169471940,1,1,4,14,24,House,3,80
92,Rural,26,Qazvin,Male,59,1,6,Primary,Employed,Married,1,0,0,4,0,137000000,3.1,2.5,124409552,246427552,1,1,3,11,25,House,4,80
92,Rural,2,Mazandaran,Male,39,1,4,Primary,Employed,Married,1,0,0,3,1,54000000,2.2,1.8,93714500,102132000,1,1,4,14,24,House,3,75
92,Rural,18,Boushehr,Male,58,0,0,Illiterate,Unemployed,Married,0,1,0,8,4,0,5.1,3.7,122581848,84341248,1,1,4,14,24,House,5,120
92,Rural,12,Kurdistan,Male,53,0,0,Illiterate,Employed,Married,1,0,0,9,3,158230000,6,4.4,222489764,258733164,1,1,4,14,24,House,4,81
92,Rural,17,Kohgiluye & Boyerahmad,Male,34,1,9,Secondary,Employed,Married,1,0,0,3,1,10000000,2.2,1.8,94833164,33323164,1,1,4,14,24,House,4,120
92,Rural,22,Hormozgan,Male,27,1,7,Secondary,Employed,Married,1,0,0,3,1,45000000,2.2,1.8,111747164,88363164,1,1,3,20,25,House,3,80
92,Rural,28,North Khorasan,Male,74,0,0,Illiterate,Employed,Married,1,0,0,4,0,52680000,3.1,2.5,81517392,87977552,1,1,4,14,24,House,4,60
92,Rural,8,Kerman,Male,50,0,0,Illiterate,Employed,Married,1,0,0,5,1,49850000,3.6,2.8,100566000,98608000,1,1,3,11,21,House,3,70
92,Rural,4,West Azerbaijan,Male,28,0,0,Illiterate,Employed,Married,1,0,0,4,2,30000000,2.7,2.1,54837552,72489552,1,1,4,14,24,ToServe,2,80
92,Rural,16,Ilam,Male,46,0,0,Illiterate,Income without Work,Married,0,0,1,5,2,152000000,3.4,2.6,95808000,1.97E+08,1,1,3,11,23,House,4,110
92,Rural,16,Ilam,Male,40,1,9,Secondary,Employed,Married,1,0,0,4,2,88600000,2.7,2.1,72765624,124090624,1,1,3,13,23,House,3,100
92,Rural,20,Semnan,Male,69,0,0,Illiterate,Employed,Married,1,0,0,3,0,45300000,2.4,2,94429164,68023164,1,1,4,14,24,House,4,60
92,Rural,19,Zanjan,Male,50,0,0,Illiterate,Employed,Married,1,0,0,6,1,58000000,4.3,3.3,123964328,110146328,1,1,4,14,24,House,3,60
92,Rural,26,Qazvin,Male,30,1,9,Secondary,Employed,Married,1,0,0,3,1,70000000,2.2,1.8,67180164,93713164,1,1,3,11,23,Rental,3,70
92,Rural,22,Hormozgan,Male,35,1,9,Secondary,Employed,Married,1,0,0,4,2,36000000,2.7,2.1,128314552,76297552,1,1,3,20,25,House,2,60
92,Rural,18,Boushehr,Male,60,0,0,Illiterate,Unemployed,Married,0,1,0,5,0,96000000,3.8,3,129427680,142163280,1,1,3,11,25,House,4,120
92,Rural,23,Tehran,Male,29,1,9,Secondary,Employed,Married,1,0,0,3,1,84000000,2.2,1.8,119911000,150420000,1,1,4,14,24,House,4,80
92,Rural,0,Markazi,Male,47,1,9,Secondary,Employed,Married,1,0,0,3,0,75850000,2.4,2,155783776,104746776,1,1,4,14,24,House,3,100
92,Rural,10,Isfahan,Male,50,1,4,Primary,Employed,Married,1,0,0,4,0,50000000,3.1,2.5,45820000,88360000,1,1,4,14,24,House,3,60
92,Rural,16,Ilam,Male,32,1,12,Secondary,Employed,Married,1,0,0,2,0,40000000,1.7,1.5,62661312,61945312,1,1,3,11,23,House,3,70
92,Rural,4,West Azerbaijan,Male,34,1,6,Primary,Employed,Married,1,0,0,3,1,40000000,2.2,1.8,86890164,68723164,1,1,3,11,23,House,3,100
92,Rural,22,Hormozgan,Male,44,1,6,Primary,Employed,Married,1,0,0,4,2,100000000,2.7,2.1,133152000,134304000,1,1,3,15,25,House,5,135
92,Rural,16,Ilam,Male,40,1,14,University,Employed,Married,1,0,0,4,2,96000000,2.7,2.1,81570624,132690624,1,1,3,11,23,House,4,120
92,Rural,0,Markazi,Male,70,1,6,Primary,Employed,Married,1,0,0,2,0,21500000,1.7,1.5,87571776,42808776,1,1,4,14,24,House,5,81
92,Rural,28,North Khorasan,Female,39,1,5,Primary,Employed,Widowed,1,0,0,3,1,61900000,2.2,1.8,124154164,83423164,1,1,3,11,21,House,3,80
92,Rural,28,North Khorasan,Male,37,1,6,Primary,Employed,Married,1,0,0,5,3,30200000,3.2,2.4,113876540,71321940,1,1,3,11,21,House,2,40
92,Rural,16,Ilam,Male,66,0,0,Illiterate,Income without Work,Married,0,0,1,4,0,72000000,3.1,2.5,70654000,103200000,1,1,3,11,23,House,3,100
92,Rural,8,Kerman,Male,62,0,0,Illiterate,Employed,Married,1,0,0,4,0,75100000,3.1,2.5,103165552,130425552,1,1,3,11,21,House,3,70
92,Rural,1,Guilan,Male,74,0,0,Illiterate,Employed,Married,1,0,0,2,0,24050000,1.7,1.5,85927000,44730000,1,1,4,14,24,House,4,70
92,Rural,1,Guilan,Male,66,0,0,Illiterate,Employed,Married,1,0,0,2,0,22200000,1.7,1.5,104120000,45580000,NA,1,4,14,24,House,3,70
92,Rural,26,Qazvin,Male,63,0,0,Illiterate,Employed,Married,1,0,0,2,0,148000000,1.7,1.5,90534776,177008776,1,1,4,14,24,House,3,80
92,Rural,4,West Azerbaijan,Male,38,1,5,Primary,Employed,Married,1,0,0,4,2,8200000,2.7,2.1,120884552,54577552,1,1,3,11,21,House,2,80
92,Rural,5,Kermanshah,Male,45,1,6,Primary,Employed,Married,1,0,0,5,2,32300000,3.4,2.6,90292340,84571940,1,1,4,14,24,House,3,75
92,Rural,14,Chaharmahal & Bakhtiari,Male,50,1,9,Secondary,Employed,Married,1,0,0,3,0,114976000,2.4,2,76578776,160117776,1,1,4,14,24,Free,4,120
92,Rural,8,Kerman,Female,46,1,9,Secondary,Employed,Divorced,1,0,0,3,0,141216000,2.4,2,96335520,186660000,1,1,4,14,24,House,2,100
92,Rural,0,Markazi,Male,63,0,0,Illiterate,Employed,Married,1,0,0,2,0,175300000,1.7,1.5,114750776,228688776,1,1,4,14,24,House,3,80
92,Rural,19,Zanjan,Male,41,1,2,Primary,Employed,Married,1,0,0,5,1,71500000,3.6,2.8,144151940,120131940,1,1,3,11,21,House,3,50
92,Rural,16,Ilam,Male,45,1,5,Primary,Employed,Married,1,0,0,5,3,12300000,3.2,2.4,83262280,53363280,1,1,3,11,23,House,4,132
92,Rural,16,Ilam,Male,36,1,16,University,Employed,Married,1,0,0,4,2,72000000,2.7,2.1,76979624,107490624,1,1,3,11,23,House,3,90
92,Rural,16,Ilam,Male,38,1,9,Secondary,Employed,Married,1,0,0,3,1,38700000,2.2,1.8,68944968,90397968,1,1,3,11,23,House,3,90
92,Rural,3,East Azerbaijan,Male,40,1,6,Primary,Employed,Married,1,0,0,4,2,57600000,2.7,2.1,106042290,113374288,1,1,3,11,21,House,2,50
92,Rural,7,Fars,Male,55,1,5,Primary,Employed,Married,1,0,0,2,0,54000000,1.7,1.5,54285776,77152776,1,1,4,14,24,House,2,50
92,Rural,7,Fars,Male,51,0,0,Illiterate,Employed,Married,1,0,0,4,1,16000000,2.9,2.3,76877552,59679552,1,1,3,11,23,House,4,120
92,Rural,10,Isfahan,Male,61,1,6,Primary,Employed,Married,1,0,0,4,0,75250000,3.1,2.5,117613552,120067552,1,1,4,14,24,House,3,150
92,Rural,12,Kurdistan,Male,75,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,26000000,2.4,2,133345164,72373164,1,1,3,11,23,House,4,100
92,Rural,19,Zanjan,Male,39,1,6,Primary,Employed,Married,1,0,0,5,3,26500000,3.2,2.4,91395940,72131940,1,1,3,11,23,House,2,70
92,Rural,22,Hormozgan,Male,50,1,8,Secondary,Employed,Married,1,0,0,5,2,60000000,3.4,2.6,176725000,96880000,1,1,3,15,25,House,5,95
92,Rural,0,Markazi,Male,60,1,6,Primary,Other,Married,0,0,0,6,0,59300000,4.5,3.5,205612000,111220000,1,1,3,13,23,House,3,80
92,Rural,14,Chaharmahal & Bakhtiari,Male,22,1,9,Secondary,Employed,Married,1,0,0,2,0,35000000,1.7,1.5,94910776,61428776,1,1,4,14,24,House,3,150
92,Rural,3,East Azerbaijan,Male,27,1,4,Primary,Employed,Married,1,0,0,3,1,21000000,2.2,1.8,67253164,51073164,NA,1,3,11,21,House,3,60
92,Rural,12,Kurdistan,Male,44,1,4,Primary,Employed,Married,1,0,0,2,0,45000000,1.7,1.5,101628964,100003164,1,1,3,11,21,Free,5,200
92,Rural,0,Markazi,Male,73,0,0,Illiterate,Employed,Married,1,0,0,2,0,8400000,1.7,1.5,92458776,31888776,1,1,4,14,24,House,4,100
92,Rural,3,East Azerbaijan,Male,60,0,0,Illiterate,Employed,Married,1,0,0,3,0,40320000,2.4,2,97022844,69793164,1,1,4,14,24,House,4,170
92,Rural,8,Kerman,Male,40,1,8,Secondary,Employed,Married,1,0,0,6,4,58374400,3.7,2.7,131020400,122982400,1,1,4,14,24,House,3,180
92,Rural,6,Khouzestan,Male,49,0,0,Illiterate,Employed,Married,1,0,0,7,1,183000000,5,3.8,170650000,260930000,1,1,4,11,25,House,5,120
92,Rural,17,Kohgiluye & Boyerahmad,Male,39,1,5,Primary,Employed,Married,1,0,0,7,5,37000000,4.2,3,159116716,99670716,1,NA,3,16,26,House,2,60
92,Rural,12,Kurdistan,Male,41,1,9,Secondary,Employed,Married,1,0,0,4,2,72000000,2.7,2.1,94565352,107937552,1,1,4,14,24,House,4,90
92,Rural,13,Hamedan,Male,78,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,20000000,1.7,1.5,21285776,41032776,1,1,4,14,24,House,3,60
92,Rural,1,Guilan,Male,41,1,9,Secondary,Employed,Married,1,0,0,5,2,107980000,3.4,2.6,114214520,166390400,1,1,4,14,24,House,5,110
92,Rural,8,Kerman,Male,64,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,200000000,1.7,1.5,85996000,232720000,1,1,4,14,24,House,3,190
92,Rural,30,Alborz,Male,28,1,9,Secondary,Employed,Married,1,0,0,2,0,72000000,1.7,1.5,74488000,97200000,1,1,4,14,24,Bonded,4,80
92,Rural,29,South Khorasan,Female,47,0,0,Illiterate,Income without Work,Married,0,0,1,6,3,165000000,3.9,2.9,160096328,215174328,1,1,3,11,23,House,4,100
92,Rural,24,Ardebil,Male,46,1,6,Primary,Employed,Married,1,0,0,4,1,248800000,2.9,2.3,111358552,322489552,1,1,4,14,24,House,3,100
92,Rural,3,East Azerbaijan,Female,68,0,0,Illiterate,Income without Work,Widowed,0,0,1,6,1,72048000,4.3,3.3,106343164,162643164,1,1,3,11,21,Free,5,120
92,Rural,11,Sistan & Baluchistan,Male,18,1,9,Secondary,Employed,Married,1,0,0,1,0,28800000,1,1,68790388,40024388,1,1,3,15,23,Free,1,16
92,Rural,17,Kohgiluye & Boyerahmad,Male,44,1,1,Primary,Employed,Married,1,0,0,6,3,36250000,3.9,2.9,117468328,93036328,1,1,3,16,26,House,3,75
92,Rural,19,Zanjan,Male,70,0,0,Illiterate,Employed,Married,1,0,0,3,1,39600000,2.2,1.8,134404164,67273164,1,1,1,11,21,House,2,35
92,Rural,22,Hormozgan,Female,36,1,4,Primary,Income without Work,Widowed,0,0,1,3,1,30000000,2.2,1.8,122891000,66645000,1,1,3,20,25,House,3,80
92,Rural,0,Markazi,Male,65,0,0,Illiterate,Employed,Married,1,0,0,2,0,39950000,1.7,1.5,51033776,68702776,1,1,4,14,24,House,2,40
92,Rural,9,Razavi Khorasan,Male,29,1,5,Primary,Employed,Married,1,0,0,3,1,43544000,2.2,1.8,72612180,77859000,1,1,4,14,24,House,3,75
92,Rural,9,Razavi Khorasan,Male,75,0,0,Illiterate,Other,Married,0,0,0,2,0,10000000,1.7,1.5,105770000,75080000,1,1,3,11,23,House,2,100
92,Rural,9,Razavi Khorasan,Male,51,0,0,Illiterate,Employed,Married,1,0,0,4,2,40000000,2.7,2.1,124445552,77105552,1,1,4,14,24,House,6,100
92,Rural,24,Ardebil,Male,33,1,6,Primary,Employed,Married,1,0,0,5,2,53300000,3.4,2.6,90703940,111391940,1,1,3,11,23,House,4,100
92,Rural,7,Fars,Male,63,0,0,Illiterate,Employed,Married,1,0,0,3,0,15100000,2.4,2,114234388,84184388,1,1,3,11,23,House,4,150
92,Rural,22,Hormozgan,Male,47,1,9,Secondary,Employed,Married,1,0,0,6,2,44000000,4.1,3.1,149394000,85136000,1,1,3,15,25,House,5,125
92,Rural,1,Guilan,Male,47,1,8,Secondary,Income without Work,Married,0,0,1,3,0,90420000,2.4,2,92364800,140671520,NA,1,4,14,24,House,4,80
92,Rural,18,Boushehr,Male,47,1,5,Primary,Employed,Married,1,0,0,6,0,72000000,4.5,3.5,104882736,124995936,1,1,3,11,23,House,3,100
92,Rural,26,Qazvin,Male,41,1,12,Secondary,Employed,Married,1,0,0,6,4,71500000,3.7,2.7,111291328,134326328,1,1,4,14,24,House,3,80
92,Rural,5,Kermanshah,Male,36,1,9,Secondary,Employed,Married,1,0,0,5,3,42000000,3.2,2.4,104927140,104121940,1,1,4,14,24,Bonded,3,50
92,Rural,17,Kohgiluye & Boyerahmad,Male,61,0,0,Illiterate,Employed,Married,1,0,0,8,0,122000000,5.9,4.5,141580104,194835104,1,1,3,11,21,House,5,115
92,Rural,22,Hormozgan,Male,27,1,9,Secondary,Employed,Married,1,0,0,2,0,3000000,1.7,1.5,93170000,39430000,1,1,3,20,25,House,4,120
92,Rural,24,Ardebil,Male,79,1,1,Primary,Employed,Married,1,0,0,2,0,24250000,1.7,1.5,120212776,50558776,1,1,3,17,27,House,3,100
92,Rural,16,Ilam,Male,46,1,6,Primary,Employed,Married,1,0,0,5,2,140300000,3.4,2.6,106736280,217843280,1,1,3,11,23,House,4,110
92,Rural,6,Khouzestan,Male,39,1,6,Primary,Employed,Married,1,0,0,9,5,72600000,5.6,4,260313492,165219492,1,1,4,14,25,House,6,176
92,Rural,28,North Khorasan,Male,31,1,12,Secondary,Employed,Married,1,0,0,2,0,54000000,1.7,1.5,58991000,86940000,1,1,3,11,21,ToServe,3,55
92,Rural,20,Semnan,Male,73,1,6,Primary,Income without Work,Married,0,0,1,1,0,61625000,1,1,28233000,79885000,1,1,4,14,24,Free,4,95
92,Rural,29,South Khorasan,Male,51,1,3,Primary,Employed,Married,1,0,0,2,0,76000000,1.7,1.5,134369776,103166776,1,1,3,11,23,House,4,80
92,Rural,16,Ilam,Male,42,1,5,Primary,Employed,Married,1,0,0,5,3,72000000,3.2,2.4,108458000,122760000,1,1,3,11,23,House,3,100
92,Rural,10,Isfahan,Male,38,1,6,Primary,Employed,Divorced,1,0,0,1,0,30000000,1,1,115957200,36590000,1,1,4,14,24,Rental,3,60
92,Rural,20,Semnan,Male,26,1,9,Secondary,Income without Work,Married,0,0,1,4,2,10000000,2.7,2.1,147913552,41977552,1,1,4,14,24,House,3,85
92,Rural,29,South Khorasan,Male,48,1,6,Primary,Employed,Married,1,0,0,4,1,94000000,2.9,2.3,170355552,135617552,1,1,3,11,23,House,4,100
92,Rural,22,Hormozgan,Male,38,1,6,Primary,Employed,Married,1,0,0,4,2,42000000,2.7,2.1,143109552,94297552,1,1,3,20,30,House,3,100
92,Rural,5,Kermanshah,Female,38,0,0,Illiterate,Income without Work,Married,0,0,1,3,2,42000000,2,1.6,70294164,83103164,1,1,4,14,24,House,3,104
92,Rural,13,Hamedan,Male,63,0,0,Illiterate,Employed,Married,1,0,0,5,1,28700000,3.6,2.8,28116940,67541940,1,1,3,11,21,House,3,80
92,Rural,24,Ardebil,Male,64,0,0,Illiterate,Employed,Married,1,0,0,2,0,17000000,1.7,1.5,106857776,70908776,1,1,4,14,24,House,3,80
92,Rural,0,Markazi,Male,33,1,4,Primary,Employed,Married,1,0,0,4,2,34600000,2.7,2.1,61941552,67957552,1,1,4,14,24,House,3,120
92,Rural,4,West Azerbaijan,Male,40,1,5,Primary,Employed,Married,1,0,0,3,0,320000000,2.4,2,105552764,354123164,NA,NA,3,11,21,House,1,40
